Customer_ID,Order_ID,Gender,Customer_DOB,Ordered_Date,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
C003470,ABDA001486,F,26-03-1974,22-05-2018,F,Ship,4,3,173,3,low,7,4810,1
C003501,ABDA001487,F,16-09-1982,22-05-2018,A,Ship,4,2,192,6,high,3,5173,0
C003609,ABDA001488,M,07-01-1982,22-05-2018,A,Ship,3,5,257,3,low,5,5657,0
C004670,ABDA001489,F,02-04-1967,22-05-2018,F,Flight,4,4,224,5,low,9,4902,1
C006657,ABDA001490,M,16-06-1985,22-05-2018,A,Ship,4,2,185,3,medium,1,5338,0
C006906,ABDA001491,F,05-05-1992,22-05-2018,F,Ship,6,3,306,4,high,5,1261,1
C007489,ABDA001492,F,28-05-1990,22-05-2018,D,Ship,5,5,250,4,medium,8,1247,1
C008793,ABDA001493,F,02-04-1985,22-05-2018,A,Ship,3,1,160,3,medium,5,5524,0
C009631,ABDA001494,F,10-07-1994,22-05-2018,D,Ship,7,1,300,4,medium,10,1148,1
C009977,ABDA001495,M,09-10-1991,22-05-2018,C,Road,4,2,142,3,low,2,4790,1
C002459,ABDA001496,M,08-12-1979,23-05-2018,C,Road,2,5,168,3,low,37,1717,1
C002739,ABDA001497,F,21-01-1968,23-05-2018,A,Flight,5,4,226,3,low,46,3149,1
C003040,ABDA001498,M,17-07-1965,23-05-2018,B,Ship,4,4,177,3,medium,23,1142,1
C003056,ABDA001499,F,28-01-1987,23-05-2018,F,Ship,4,2,247,5,medium,17,3630,1
C003642,ABDA001500,M,15-05-1993,23-05-2018,F,Ship,5,1,162,3,medium,5,4064,1
C004606,ABDA001501,F,15-11-1965,23-05-2018,B,Ship,5,2,178,5,low,5,5167,0
C006110,ABDA001502,F,30-01-1994,23-05-2018,F,Ship,4,5,216,2,low,8,5767,1
C006338,ABDA001503,M,16-07-1969,23-05-2018,F,Ship,4,3,186,3,low,2,4437,1
C008241,ABDA001504,M,01-05-1968,23-05-2018,A,Ship,4,4,221,10,high,6,5582,1
C000782,ABDA001505,F,26-03-1984,24-05-2018,F,Ship,2,4,122,2,low,32,1213,1
C001404,ABDA001506,F,28-03-1968,24-05-2018,F,Ship,5,2,268,3,medium,41,3716,1
C001745,ABDA001507,F,12-03-1986,24-05-2018,C,Ship,3,1,234,3,high,60,2596,1
C002657,ABDA001508,M,29-03-1987,24-05-2018,C,Ship,3,1,181,3,medium,34,3306,1
C004880,ABDA001509,M,13-01-1984,24-05-2018,F,Ship,5,1,148,4,high,2,5821,1
C006974,ABDA001510,M,31-12-1990,24-05-2018,F,Road,4,3,250,3,low,10,4316,0
C008236,ABDA001511,F,16-05-1967,24-05-2018,B,Flight,4,3,211,8,medium,6,5583,0
C008759,ABDA001512,M,10-07-1976,24-05-2018,C,Road,4,4,141,3,low,10,4289,0
C008903,ABDA001513,F,07-04-1988,24-05-2018,C,Flight,6,3,269,4,low,4,1948,1
C009132,ABDA001514,F,07-01-1991,24-05-2018,F,Ship,6,3,256,4,low,9,1212,1
C000645,ABDA001515,M,21-01-1976,25-05-2018,A,Ship,6,4,121,5,low,23,1734,1
C000756,ABDA001516,M,05-05-1969,25-05-2018,F,Ship,3,5,258,3,low,17,3033,1
C001051,ABDA001517,M,06-01-1972,25-05-2018,D,Ship,3,4,134,4,medium,53,1887,1
C001885,ABDA001518,F,21-05-1993,25-05-2018,D,Ship,5,4,269,3,medium,51,3415,1
C002321,ABDA001519,F,28-08-1968,25-05-2018,C,Road,4,1,273,4,low,54,2611,1
C002354,ABDA001520,F,03-03-1968,25-05-2018,F,Ship,3,2,264,3,medium,43,3439,1
C003276,ABDA001521,F,06-03-1969,25-05-2018,F,Road,2,5,241,4,low,4,5693,1
C004298,ABDA001522,M,30-12-1966,25-05-2018,F,Ship,3,3,218,4,medium,8,1883,0
C004745,ABDA001523,F,22-07-1976,25-05-2018,C,Ship,4,1,205,3,low,10,4923,0
C004782,ABDA001524,F,15-03-1973,25-05-2018,F,Road,3,4,233,3,medium,10,4626,0
C006070,ABDA001525,F,14-11-1971,25-05-2018,B,Ship,3,4,156,2,medium,10,5107,1
C006324,ABDA001526,F,11-01-1987,25-05-2018,F,Ship,3,1,233,3,low,7,4874,0
C006916,ABDA001527,F,30-04-1969,25-05-2018,B,Ship,5,3,262,5,low,10,1197,1
C007598,ABDA001528,F,20-11-1986,25-05-2018,F,Ship,5,4,201,3,low,5,5137,0
C008182,ABDA001529,F,29-07-1987,25-05-2018,B,Ship,4,5,164,4,low,4,5736,0
C008358,ABDA001530,M,22-11-1972,25-05-2018,F,Flight,4,5,247,5,medium,6,1737,0
C009285,ABDA001531,M,16-12-1980,25-05-2018,A,Ship,5,4,235,3,low,3,4411,1
C009878,ABDA001532,M,22-07-1971,25-05-2018,F,Flight,3,4,243,3,medium,6,4950,0
C010312,ABDA001533,M,04-07-1980,25-05-2018,B,Ship,3,5,174,3,low,7,5672,1
C000076,ABDA001534,F,22-05-1994,26-05-2018,B,Ship,4,1,266,3,low,23,3775,1
C000276,ABDA001535,F,11-11-1974,26-05-2018,F,Flight,5,5,115,5,low,26,1692,1
C000829,ABDA001536,M,15-03-1985,26-05-2018,D,Flight,4,2,230,3,medium,33,3602,1
C001330,ABDA001537,F,28-01-1968,26-05-2018,B,Ship,3,1,184,3,medium,49,2823,1
C001730,ABDA001538,M,11-11-1989,26-05-2018,F,Ship,3,3,238,3,medium,54,2860,1
C001747,ABDA001539,M,04-01-1973,26-05-2018,D,Ship,5,1,226,2,low,18,2582,1
C005619,ABDA001540,F,07-05-1965,26-05-2018,A,Flight,5,4,236,3,medium,1,5711,0
C006508,ABDA001541,M,08-08-1979,26-05-2018,B,Ship,6,4,309,4,low,9,1771,1
C006860,ABDA001542,M,26-09-1972,26-05-2018,F,Flight,5,4,259,5,low,10,1177,0
C010871,ABDA001543,M,30-07-1976,26-05-2018,C,Ship,4,3,125,4,medium,7,4203,1
C000912,ABDA001544,F,10-11-1967,27-05-2018,F,Ship,2,5,163,3,medium,37,1079,1
C003321,ABDA001545,F,25-06-1977,27-05-2018,A,Ship,2,4,194,2,low,4,4803,1
C003385,ABDA001546,F,14-08-1976,27-05-2018,D,Ship,2,5,209,5,medium,9,5565,0
C004546,ABDA001547,M,01-09-1989,27-05-2018,B,Ship,7,1,250,5,medium,8,1776,0
C005179,ABDA001548,M,15-04-1985,27-05-2018,D,Ship,3,5,254,3,medium,3,4072,0
C005671,ABDA001549,M,08-10-1986,27-05-2018,D,Ship,5,5,200,3,low,6,4401,1
C005682,ABDA001550,M,18-07-1981,27-05-2018,F,Ship,5,4,229,3,low,1,5660,0
C005701,ABDA001551,F,19-03-1976,27-05-2018,D,Ship,3,2,275,2,low,5,5393,1
C006059,ABDA001552,M,15-11-1983,27-05-2018,C,Ship,3,4,163,3,low,7,5913,0
C006157,ABDA001553,M,05-09-1981,27-05-2018,D,Road,3,4,273,4,medium,4,5361,0
C006588,ABDA001554,F,28-02-1988,27-05-2018,F,Flight,6,1,254,4,medium,3,1488,1
C006717,ABDA001555,M,20-08-1984,27-05-2018,A,Flight,3,5,260,3,medium,7,5379,1
C008813,ABDA001556,F,20-07-1993,27-05-2018,C,Ship,3,1,242,8,medium,8,5401,0
C000106,ABDA001557,M,21-07-1977,28-05-2018,B,Ship,4,2,144,3,medium,59,1588,1
C000121,ABDA001558,F,13-11-1976,28-05-2018,D,Road,4,2,183,3,low,33,2741,1
C000401,ABDA001559,M,16-07-1985,28-05-2018,C,Road,4,3,134,3,low,51,1965,1
C000709,ABDA001560,F,03-12-1972,28-05-2018,D,Ship,4,1,139,3,low,25,1152,1
C006794,ABDA001561,F,12-11-1976,28-05-2018,F,Ship,3,1,214,2,high,10,4310,0
C009605,ABDA001562,F,20-07-1973,28-05-2018,C,Flight,4,2,134,3,medium,1,4064,1
C010263,ABDA001563,M,15-05-1988,28-05-2018,A,Road,3,3,220,3,low,7,5323,1
C001372,ABDA001564,M,13-01-1993,29-05-2018,B,Flight,5,4,268,3,medium,6,2206,1
C002850,ABDA001565,M,17-12-1976,29-05-2018,F,Ship,2,2,177,5,low,36,1249,1
C002935,ABDA001566,F,26-08-1972,29-05-2018,D,Ship,4,3,135,3,low,15,1008,1
C004844,ABDA001567,M,16-07-1970,29-05-2018,F,Ship,6,5,284,4,medium,8,5346,1
C004883,ABDA001568,F,07-10-1974,29-05-2018,C,Ship,4,3,181,4,low,8,5106,0
C009821,ABDA001569,F,15-02-1974,29-05-2018,C,Ship,4,2,161,2,high,8,5654,1
C010359,ABDA001570,F,10-10-1966,29-05-2018,A,Ship,4,1,265,3,low,4,4249,0
C010448,ABDA001571,M,21-12-1988,29-05-2018,F,Ship,6,5,268,4,low,7,1600,1
C000032,ABDA001572,F,28-03-1991,30-05-2018,F,Ship,5,3,257,2,low,61,3341,1
C001464,ABDA001573,F,31-08-1980,30-05-2018,F,Ship,4,3,170,2,medium,33,1980,1
C002377,ABDA001574,F,20-03-1984,30-05-2018,D,Ship,4,1,264,3,low,39,3719,1
C003293,ABDA001575,M,03-11-1968,30-05-2018,C,Flight,2,4,139,4,high,3,5041,0
C003814,ABDA001576,M,22-04-1968,30-05-2018,B,Road,2,5,111,2,low,4,4473,1
C005121,ABDA001577,M,06-03-1988,30-05-2018,A,Ship,5,2,176,3,low,9,5656,0
C005544,ABDA001578,M,19-05-1987,30-05-2018,F,Ship,5,3,193,5,medium,3,5888,0
C007547,ABDA001579,F,27-07-1985,30-05-2018,C,Flight,5,5,171,3,medium,6,4209,1
C010097,ABDA001580,F,02-04-1974,30-05-2018,C,Ship,5,1,151,3,low,9,4895,0
C000319,ABDA001581,M,27-03-1970,31-05-2018,D,Ship,3,1,200,2,medium,27,2551,1
C000623,ABDA001582,M,26-07-1992,31-05-2018,C,Ship,3,4,253,3,low,6,3788,1
C001461,ABDA001583,M,24-12-1967,31-05-2018,A,Ship,4,1,240,3,low,50,2430,1
C005218,ABDA001584,M,15-02-1967,31-05-2018,B,Flight,6,4,275,4,low,9,1585,0
C006746,ABDA001585,F,26-11-1972,31-05-2018,F,Ship,4,4,203,2,low,10,5192,0
C009113,ABDA001586,M,21-01-1970,31-05-2018,C,Ship,3,1,159,3,low,10,4358,1
C009164,ABDA001587,M,25-07-1983,31-05-2018,F,Road,6,1,264,4,low,5,1900,0
C009232,ABDA001588,F,03-11-1969,31-05-2018,B,Ship,4,3,235,3,medium,4,4739,0
C009266,ABDA001589,M,28-02-1972,31-05-2018,F,Ship,3,3,212,3,medium,10,5724,1
C002054,ABDA001590,M,06-06-1967,01-06-2018,F,Flight,2,5,162,4,medium,49,1671,1
C002513,ABDA001591,F,09-06-1970,01-06-2018,C,Ship,3,5,178,3,low,39,1498,1
C003703,ABDA001592,M,11-07-1966,01-06-2018,D,Flight,5,3,151,2,low,8,4749,0
C004794,ABDA001593,F,30-12-1972,01-06-2018,F,Flight,2,2,167,2,medium,3,5894,1
C005751,ABDA001594,M,04-10-1980,01-06-2018,A,Flight,5,4,250,4,medium,4,4531,0
C005908,ABDA001595,M,10-02-1977,01-06-2018,B,Flight,4,3,96,4,medium,1,4984,1
C006955,ABDA001596,F,14-12-1992,01-06-2018,D,Ship,3,2,245,2,low,7,4692,0
C007437,ABDA001597,M,23-11-1981,01-06-2018,A,Ship,6,1,232,5,high,10,4345,0
C007620,ABDA001598,M,09-09-1971,01-06-2018,F,Ship,4,4,170,4,low,5,4574,0
C007959,ABDA001599,F,27-10-1989,01-06-2018,A,Flight,6,2,293,4,low,7,1477,0
C008202,ABDA001600,F,07-05-1985,01-06-2018,F,Road,3,4,200,3,low,7,5400,0
C008740,ABDA001601,M,24-06-1980,01-06-2018,B,Ship,5,2,169,2,medium,4,6000,1
C009723,ABDA001602,M,28-08-1969,01-06-2018,A,Flight,3,4,201,3,medium,10,4032,1
C010508,ABDA001603,M,06-09-1993,01-06-2018,F,Ship,3,1,187,2,low,6,5448,0
C000142,ABDA001604,M,16-11-1991,02-06-2018,B,Flight,5,4,149,3,low,51,1645,1
C001137,ABDA001605,M,26-10-1983,02-06-2018,A,Ship,5,5,198,5,medium,36,2803,1
C001654,ABDA001606,F,30-08-1967,02-06-2018,B,Flight,5,3,260,2,high,63,2715,1
C003576,ABDA001607,M,29-12-1984,02-06-2018,F,Flight,4,5,275,6,medium,10,1400,1
C003584,ABDA001608,F,15-09-1992,02-06-2018,F,Ship,4,5,173,3,low,7,4410,0
C003631,ABDA001609,M,07-01-1975,02-06-2018,D,Ship,4,5,194,2,low,3,4724,1
C003834,ABDA001610,M,22-02-1974,02-06-2018,F,Flight,4,4,213,4,low,2,5857,1
C004311,ABDA001611,F,08-09-1984,02-06-2018,A,Ship,6,2,246,6,low,1,4846,0
C004790,ABDA001612,M,21-05-1975,02-06-2018,F,Road,5,3,232,7,medium,6,5285,1
C005683,ABDA001613,M,01-02-1971,02-06-2018,D,Ship,2,2,182,3,high,6,4112,1
C007163,ABDA001614,M,11-09-1969,02-06-2018,C,Ship,4,3,226,6,medium,6,1704,1
C007326,ABDA001615,F,21-05-1982,02-06-2018,F,Ship,3,2,239,4,medium,10,4410,0
C009198,ABDA001616,F,16-02-1973,02-06-2018,F,Ship,5,3,255,6,medium,1,5874,0
C009609,ABDA001617,F,20-08-1973,02-06-2018,A,Ship,5,3,191,3,high,6,4244,0
C000139,ABDA001618,M,18-04-1982,03-06-2018,D,Flight,4,1,207,5,low,48,2399,1
C000486,ABDA001619,F,14-12-1968,03-06-2018,F,Ship,5,5,263,8,medium,9,2236,1
C001120,ABDA001620,M,26-10-1988,03-06-2018,B,Ship,4,1,172,2,low,48,1993,1
C005071,ABDA001621,M,03-11-1986,03-06-2018,D,Flight,5,1,257,3,medium,7,4133,0
C006436,ABDA001622,M,19-08-1969,03-06-2018,B,Flight,3,5,189,2,low,8,4567,0
C008400,ABDA001623,F,05-05-1981,03-06-2018,F,Ship,5,1,139,3,medium,1,5953,1
C008509,ABDA001624,F,24-09-1968,03-06-2018,D,Flight,3,3,264,3,low,6,5482,1
C008970,ABDA001625,F,24-05-1972,03-06-2018,F,Ship,2,3,260,2,low,1,4547,0
C010965,ABDA001626,M,21-01-1977,03-06-2018,A,Flight,5,3,224,5,low,5,1842,0
C000852,ABDA001627,F,20-07-1965,04-06-2018,F,Ship,4,5,170,2,low,57,1533,1
C002412,ABDA001628,M,21-06-1979,04-06-2018,F,Ship,6,5,233,6,medium,48,3341,1
C003198,ABDA001629,M,30-12-1989,04-06-2018,F,Ship,4,5,296,2,medium,1,1678,0
C003268,ABDA001630,F,23-04-1970,04-06-2018,B,Road,2,3,242,2,medium,1,5892,1
C003755,ABDA001631,F,02-09-1977,04-06-2018,C,Ship,5,1,111,4,high,2,5978,1
C006151,ABDA001632,F,14-01-1975,04-06-2018,D,Road,4,3,179,3,low,3,5495,1
C006515,ABDA001633,F,11-03-1992,04-06-2018,C,Ship,4,1,246,6,low,6,1335,1
C008030,ABDA001634,M,01-02-1971,04-06-2018,F,Ship,7,1,247,4,medium,6,1297,1
C010531,ABDA001635,M,20-07-1979,04-06-2018,D,Road,3,5,263,3,medium,4,4081,1
C010789,ABDA001636,M,19-10-1983,04-06-2018,D,Ship,4,3,241,5,low,6,1324,0
C000148,ABDA001637,F,13-05-1988,05-06-2018,B,Flight,4,3,146,4,medium,24,1844,1
C000715,ABDA001638,F,20-02-1993,05-06-2018,D,Ship,4,3,143,2,medium,64,1910,1
C001105,ABDA001639,F,08-11-1983,05-06-2018,D,Flight,3,4,188,4,low,49,3067,1
C001470,ABDA001640,F,10-08-1981,05-06-2018,F,Ship,3,3,167,3,medium,42,1363,1
C003382,ABDA001641,F,19-09-1978,05-06-2018,B,Ship,3,2,211,6,low,2,4417,0
C003593,ABDA001642,M,06-01-1968,05-06-2018,C,Ship,3,2,263,3,medium,8,5447,1
C003768,ABDA001643,M,04-03-1992,05-06-2018,F,Ship,5,4,189,3,low,7,4741,1
C003975,ABDA001644,F,19-05-1987,05-06-2018,A,Flight,4,1,150,3,low,10,4470,0
C004793,ABDA001645,F,03-12-1988,05-06-2018,C,Flight,5,3,272,2,low,4,5112,0
C005558,ABDA001646,F,11-06-1983,05-06-2018,F,Ship,5,1,178,2,low,5,4369,0
C005737,ABDA001647,M,19-11-1985,05-06-2018,D,Road,4,5,188,3,low,4,4632,0
C006266,ABDA001648,M,28-07-1966,05-06-2018,F,Ship,4,4,217,6,medium,9,1974,0
C006509,ABDA001649,F,06-03-1988,05-06-2018,C,Ship,5,1,298,4,low,4,1853,0
C009034,ABDA001650,M,08-12-1987,05-06-2018,B,Road,3,1,242,4,low,10,4809,1
C010203,ABDA001651,F,25-06-1975,05-06-2018,A,Ship,4,5,233,5,low,8,1040,1
C001853,ABDA001652,F,10-05-1968,06-06-2018,C,Ship,3,5,190,10,medium,27,2739,1
C002397,ABDA001653,F,02-01-1969,06-06-2018,A,Ship,3,2,232,3,low,64,3131,1
C002690,ABDA001654,F,06-08-1972,06-06-2018,F,Ship,4,1,198,3,medium,56,3135,1
C003245,ABDA001655,M,01-02-1986,06-06-2018,C,Ship,3,2,231,4,medium,4,5510,0
C003931,ABDA001656,F,16-12-1972,06-06-2018,D,Ship,4,5,117,5,medium,1,4378,0
C004241,ABDA001657,M,09-04-1969,06-06-2018,C,Road,3,1,235,4,high,7,4833,1
C004718,ABDA001658,F,12-08-1990,06-06-2018,F,Ship,3,2,279,3,medium,6,4560,0
C006191,ABDA001659,F,28-01-1977,06-06-2018,C,Ship,4,5,180,2,medium,1,4332,0
C008184,ABDA001660,F,21-03-1990,06-06-2018,F,Ship,5,3,246,2,medium,1,4533,0
C000153,ABDA001661,M,29-01-1987,07-06-2018,A,Flight,3,4,97,4,low,32,1238,1
C000286,ABDA001662,M,12-06-1985,07-06-2018,B,Flight,2,4,181,4,medium,13,2309,1
C002221,ABDA001663,M,24-04-1975,07-06-2018,D,Ship,6,1,229,6,low,35,3239,1
C003442,ABDA001664,M,18-07-1974,07-06-2018,B,Flight,3,2,242,5,medium,6,4694,0
C004086,ABDA001665,M,29-12-1977,07-06-2018,F,Road,3,5,182,4,low,6,1272,1
C004267,ABDA001666,F,05-09-1981,07-06-2018,D,Ship,3,2,169,3,low,3,5673,0
C004949,ABDA001667,F,03-05-1974,07-06-2018,C,Flight,5,4,275,4,low,7,4597,0
C008646,ABDA001668,F,24-09-1969,07-06-2018,F,Flight,4,4,225,5,low,1,1476,1
C009092,ABDA001669,M,11-04-1991,07-06-2018,F,Ship,4,3,251,5,medium,2,1482,0
C009601,ABDA001670,F,27-08-1975,07-06-2018,D,Flight,4,4,132,3,medium,5,4613,0
C003577,ABDA001671,F,14-05-1982,08-06-2018,D,Flight,4,5,168,4,medium,4,4776,1
C006219,ABDA001672,F,09-05-1982,08-06-2018,A,Ship,6,4,306,4,low,8,1691,1
C007481,ABDA001673,M,09-11-1977,08-06-2018,C,Ship,7,2,272,4,medium,9,1188,1
C008420,ABDA001674,M,20-11-1973,08-06-2018,F,Ship,5,1,193,2,low,8,5184,0
C009041,ABDA001675,F,13-11-1973,08-06-2018,C,Flight,5,1,158,4,medium,4,5687,1
C009046,ABDA001676,M,09-05-1970,08-06-2018,B,Flight,4,2,199,3,low,4,4070,0
C009181,ABDA001677,F,29-03-1979,08-06-2018,D,Flight,7,3,302,4,medium,7,1915,0
C000125,ABDA001678,M,12-11-1969,09-06-2018,C,Road,5,5,222,3,low,10,2280,1
C000632,ABDA001679,M,16-06-1979,09-06-2018,F,Ship,3,2,233,3,low,63,2143,1
C000801,ABDA001680,F,30-08-1990,09-06-2018,A,Road,5,5,170,2,medium,36,1278,1
C001010,ABDA001681,F,11-03-1974,09-06-2018,F,Ship,4,4,142,4,low,8,1777,1
C001994,ABDA001682,F,08-06-1983,09-06-2018,F,Ship,4,3,239,3,low,28,2741,1
C002209,ABDA001683,F,04-09-1982,09-06-2018,D,Flight,3,1,184,2,low,31,3191,1
C004166,ABDA001684,F,04-06-1980,09-06-2018,F,Ship,4,3,222,3,low,8,4861,0
C007158,ABDA001685,F,03-07-1970,09-06-2018,F,Ship,7,2,295,4,low,10,1587,0
C009746,ABDA001686,F,31-01-1991,09-06-2018,F,Ship,4,2,264,2,low,9,4490,0
C009956,ABDA001687,F,18-06-1993,09-06-2018,F,Ship,4,3,264,5,low,2,1541,0
C000734,ABDA001688,F,01-07-1984,10-06-2018,F,Ship,4,4,197,7,medium,22,2065,1
C003683,ABDA001689,F,26-09-1982,10-06-2018,C,Road,5,5,174,3,high,9,5969,1
C004097,ABDA001690,M,13-12-1974,10-06-2018,C,Road,3,5,215,3,low,4,4828,1
C006525,ABDA001691,F,27-11-1971,10-06-2018,A,Ship,3,1,261,8,medium,9,5248,1
C006550,ABDA001692,F,12-03-1966,10-06-2018,B,Road,5,1,249,5,medium,1,1654,1
C007932,ABDA001693,F,27-09-1990,10-06-2018,F,Road,4,3,153,7,medium,4,4499,1
C008528,ABDA001694,M,26-07-1969,10-06-2018,F,Ship,4,5,224,2,low,8,5871,0
C010753,ABDA001695,M,25-04-1969,10-06-2018,D,Ship,5,1,260,5,low,4,1257,0
C000009,ABDA001696,F,16-03-1989,11-06-2018,A,Flight,3,4,150,3,low,11,1861,1
C000271,ABDA001697,F,18-10-1971,11-06-2018,D,Flight,3,2,209,5,medium,12,3054,1
C000930,ABDA001698,F,01-12-1984,11-06-2018,F,Ship,3,3,153,5,low,12,1972,1
C001575,ABDA001699,M,16-02-1971,11-06-2018,A,Ship,6,3,215,5,low,13,3899,1
C001872,ABDA001700,F,08-10-1973,11-06-2018,F,Ship,5,5,234,2,medium,43,3822,1
C002481,ABDA001701,M,28-08-1994,11-06-2018,A,Flight,5,5,209,3,low,49,3893,1
C003562,ABDA001702,M,18-12-1990,11-06-2018,B,Flight,3,3,121,2,low,10,5130,1
C004698,ABDA001703,F,19-09-1974,11-06-2018,F,Ship,4,4,266,2,low,5,5601,0
C004703,ABDA001704,M,01-08-1979,11-06-2018,C,Ship,4,3,167,3,medium,5,5791,0
C005072,ABDA001705,M,23-07-1973,11-06-2018,F,Flight,4,5,228,4,low,4,4750,0
C006517,ABDA001706,M,01-08-1992,11-06-2018,D,Ship,5,5,189,5,low,3,5254,1
C006712,ABDA001707,M,15-03-1986,11-06-2018,B,Flight,4,4,184,3,low,8,4453,1
C008138,ABDA001708,M,05-01-1987,11-06-2018,F,Ship,4,5,235,4,medium,6,4633,1
C008694,ABDA001709,M,05-06-1985,11-06-2018,F,Ship,6,2,164,4,low,6,5264,0
C009699,ABDA001710,F,31-12-1989,11-06-2018,A,Ship,4,2,231,5,low,2,1465,1
C002403,ABDA001711,F,26-09-1983,12-06-2018,A,Ship,3,2,123,4,medium,7,1596,1
C002438,ABDA001712,F,20-07-1991,12-06-2018,F,Ship,4,5,206,3,low,65,2598,1
C003265,ABDA001713,M,03-02-1966,12-06-2018,D,Road,4,5,216,2,low,2,4905,0
C004032,ABDA001714,F,14-07-1977,12-06-2018,F,Ship,6,5,98,3,low,8,5946,0
C004732,ABDA001715,F,04-05-1986,12-06-2018,B,Ship,6,3,274,6,medium,2,4281,0
C006393,ABDA001716,F,24-07-1972,12-06-2018,A,Ship,3,1,146,2,medium,8,5375,0
C007518,ABDA001717,M,25-10-1971,12-06-2018,F,Road,3,1,179,2,low,3,5159,1
C007952,ABDA001718,F,13-06-1991,12-06-2018,F,Flight,6,4,306,4,low,8,1465,0
C009441,ABDA001719,F,06-06-1993,12-06-2018,A,Road,5,2,269,6,medium,5,1097,0
C009523,ABDA001720,F,13-06-1971,12-06-2018,D,Ship,3,1,133,4,medium,6,5162,0
C009721,ABDA001721,M,20-12-1981,12-06-2018,D,Road,4,2,147,3,low,3,4152,1
C010266,ABDA001722,F,22-09-1968,12-06-2018,F,Road,5,1,252,3,high,2,5032,0
C010861,ABDA001723,M,19-08-1966,12-06-2018,D,Ship,5,3,237,3,high,7,4208,1
C000662,ABDA001724,M,08-08-1987,13-06-2018,F,Road,5,3,146,4,low,5,1718,1
C002946,ABDA001725,F,10-11-1994,13-06-2018,F,Ship,3,2,212,3,medium,9,2521,1
C003129,ABDA001726,M,02-07-1982,13-06-2018,A,Road,3,1,169,3,high,24,1740,1
C005861,ABDA001727,F,07-06-1977,13-06-2018,C,Ship,5,3,138,3,low,5,5687,1
C006540,ABDA001728,M,01-12-1966,13-06-2018,F,Ship,6,2,300,5,low,3,1696,0
C006951,ABDA001729,F,17-04-1973,13-06-2018,A,Ship,3,1,221,2,medium,6,5267,0
C008324,ABDA001730,F,04-04-1978,13-06-2018,F,Ship,5,1,267,5,medium,3,1194,1
C009901,ABDA001731,F,07-06-1994,13-06-2018,D,Ship,3,2,194,3,medium,7,4727,1
C009964,ABDA001732,M,24-10-1972,13-06-2018,B,Ship,7,3,306,4,low,2,1790,1
C010741,ABDA001733,F,02-09-1972,13-06-2018,D,Ship,4,3,192,4,low,3,1406,1
C000579,ABDA001734,F,21-11-1982,14-06-2018,A,Ship,3,2,173,3,low,15,1992,1
C000891,ABDA001735,F,15-07-1991,14-06-2018,A,Ship,3,4,266,2,high,33,3798,1
C001004,ABDA001736,M,05-05-1972,14-06-2018,F,Ship,3,3,254,3,medium,3,2837,1
C002382,ABDA001737,M,29-07-1980,14-06-2018,F,Ship,3,5,119,3,medium,7,1021,1
C002663,ABDA001738,M,17-10-1965,14-06-2018,C,Ship,4,3,242,4,low,62,3997,1
C003769,ABDA001739,M,31-03-1988,14-06-2018,D,Ship,4,1,240,4,low,9,4471,1
C005024,ABDA001740,M,09-10-1974,14-06-2018,F,Ship,6,5,274,4,low,6,1066,0
C007543,ABDA001741,F,16-06-1982,14-06-2018,D,Flight,6,3,226,3,high,4,4604,1
C009393,ABDA001742,F,26-12-1976,14-06-2018,A,Ship,4,5,157,2,medium,1,5054,0
C009492,ABDA001743,F,19-05-1970,14-06-2018,F,Ship,3,5,156,2,medium,8,5848,0
C009783,ABDA001744,M,15-03-1991,14-06-2018,A,Ship,3,4,213,3,high,7,5516,1
C002281,ABDA001745,M,09-11-1971,15-06-2018,D,Ship,4,4,223,10,low,24,3271,1
C002572,ABDA001746,M,01-08-1983,15-06-2018,B,Ship,4,5,212,4,low,21,1014,1
C003428,ABDA001747,F,21-10-1990,15-06-2018,F,Flight,4,3,148,5,medium,6,4802,0
C003632,ABDA001748,F,28-06-1967,15-06-2018,F,Ship,3,4,172,3,low,4,4337,0
C003997,ABDA001749,M,07-06-1970,15-06-2018,D,Ship,3,3,160,2,high,6,5667,0
C005251,ABDA001750,F,11-09-1978,15-06-2018,D,Ship,6,2,291,4,low,7,1046,0
C007036,ABDA001751,M,20-01-1976,15-06-2018,B,Ship,2,1,219,4,low,6,5124,0
C007252,ABDA001752,F,20-02-1992,15-06-2018,B,Road,3,1,190,3,low,1,5065,1
C008200,ABDA001753,F,20-01-1965,15-06-2018,B,Road,5,4,180,4,medium,7,4200,1
C009126,ABDA001754,F,16-06-1970,15-06-2018,F,Ship,2,4,204,10,low,4,4679,1
C000447,ABDA001755,F,27-04-1986,16-06-2018,A,Ship,4,4,173,5,medium,51,1691,1
C000471,ABDA001756,M,18-02-1994,16-06-2018,A,Ship,4,1,140,2,low,61,1770,1
C001957,ABDA001757,M,01-03-1969,16-06-2018,D,Ship,4,1,224,3,low,27,3400,1
C002821,ABDA001758,M,27-05-1971,16-06-2018,D,Ship,2,2,188,4,medium,39,2424,1
C003808,ABDA001759,F,15-10-1990,16-06-2018,B,Ship,3,4,172,6,medium,1,4618,0
C004663,ABDA001760,F,15-05-1985,16-06-2018,D,Flight,5,2,279,4,low,8,4418,1
C005545,ABDA001761,M,21-01-1986,16-06-2018,D,Ship,5,2,180,3,medium,1,4655,1
